customerid,salespersonid,average,sum
29645,284.0,36855.437825000000,147421.7513
29644,282.0,1026.2255285714285714,7183.5787
29643,280.0,51050.842375000000,204203.3695
29642,279.0,13595.629388888889,122360.6645
29641,281.0,133739.069625000000,534956.2785
29640,279.0,601.8732500000000000,3611.2395
29639,289.0,77082.986850000000,616663.8948
29639,282.0,42777.287250000000,171109.1490
29638,276.0,669.1635000000000000,2676.6540
29637,275.0,34157.877083333333,204947.2625
29637,277.0,26175.299266666667,157051.7956
29636,276.0,4989.3636750000000000,19957.4547
29635,275.0,2235.4836833333333333,13412.9021
29635,277.0,5199.1768000000000000,10398.3536
29634,288.0,7662.0234750000000000,30648.0939
29633,277.0,3582.2199400000000000,17911.0997
29633,275.0,7024.6182500000000000,14049.2365
29632,283.0,11236.3668750000000000,44945.4675
29631,281.0,6711.0627500000000000,26844.2510
29630,287.0,65.6018000000000000,65.6018
29630,290.0,736.7064000000000000,3683.5320
29629,289.0,85837.445825000000,343349.7833
29628,286.0,36345.032100000000,145380.1284
29627,278.0,31161.943500000000,249295.5480
29626,279.0,1804.9970428571428571,12634.9793
29625,289.0,42303.055175000000,169212.2207
29624,279.0,107997.887500000000,431991.5500
29623,274.0,1946.0220000000000000,1946.0220
29623,281.0,4354.7040000000000000,8709.4080
29622,283.0,23159.363940000000,231593.6394
29621,279.0,6214.2590000000000000,6214.2590
29620,282.0,11185.0920000000000000,44740.3680
29620,289.0,2681.6061000000000000,21452.8488
29619,275.0,885.1176000000000000,1770.2352
29619,277.0,849.2144600000000000,4246.0723
29618,282.0,39953.230783333333,239719.3847
29618,287.0,34978.225700000000,69956.4514
29617,274.0,99496.675350000000,198993.3507
29617,280.0,42929.234520000000,214646.1726
29617,284.0,65469.262100000000,327346.3105
29616,274.0,69023.160600000000,138046.3212
29616,277.0,100008.016450000000,200016.0329
29616,275.0,69819.525950000000,279278.1038
29615,282.0,74996.299475000000,299985.1979
29614,289.0,76387.833225000000,611102.6658
29614,282.0,47043.807300000000,188175.2292
29613,290.0,7049.5866750000000000,28198.3467
29612,282.0,719.2960000000000000,2157.8880
29611,280.0,3042.6080333333333333,9127.8241
29610,277.0,456.1306500000000000,912.2613
29610,275.0,3081.6319600000000000,15408.1598
29609,287.0,68473.287300000000,68473.2873
29609,288.0,39247.926933333333,117743.7808
29608,289.0,49112.359375000000,196449.4375
29607,288.0,228.5820000000000000,228.5820
29606,283.0,1423.7046400000000000,14237.0464
29605,274.0,29482.060300000000,29482.0603
29605,281.0,31202.672242857143,218418.7057
29604,279.0,342.9424285714285714,2400.5970
29604,274.0,647.9940000000000000,647.9940
29603,289.0,653.0640000000000000,2612.2560
29602,286.0,1638.6204000000000000,4915.8612
29602,285.0,3490.6080000000000000,3490.6080
29601,278.0,33625.912725000000,269007.3018
29600,275.0,7561.7388000000000000,15123.4776
29600,277.0,2458.9178000000000000,2458.9178
29599,283.0,1160.3963000000000000,6962.3778
29598,281.0,5149.4440625000000000,41195.5525
29597,279.0,2533.9587000000000000,10135.8348
29596,282.0,9162.4977000000000000,36649.9908
29595,286.0,29075.236825000000,116300.9473
29594,277.0,91262.875750000000,182525.7515
29594,275.0,87591.511600000000,175183.0232
29593,275.0,3330.7232666666666667,19984.3396
29593,277.0,1011.7380000000000000,2023.4760
29592,275.0,6936.0012166666666667,41616.0073
29592,277.0,10995.9436166666666667,65975.6617
29591,275.0,4630.0652000000000000,18520.2608
29590,277.0,1055.3989166666666667,6332.3935
29590,275.0,2554.0856000000000000,2554.0856
29589,288.0,49331.896275000000,197327.5851
29588,280.0,551.4819333333333333,1654.4458
29588,284.0,1952.1108142857142857,13664.7757
29587,282.0,44325.915625000000,354607.3250
29586,288.0,5622.0695875000000000,44976.5567
29585,283.0,419.4589000000000000,419.4589
29584,276.0,825.2789571428571429,5776.9527
29583,275.0,376.8060000000000000,1130.4180
29583,277.0,1127.4749000000000000,2254.9498
29582,280.0,38327.644675000000,153310.5787
29581,277.0,735.9230333333333333,2207.7691
29581,275.0,15361.038850000000,92166.2331
29580,283.0,60358.303041666667,724299.6365
29579,281.0,35567.710014285714,248973.9701
29579,274.0,35331.660000000000,35331.6600
29578,279.0,323.9940000000000000,323.9940
29577,278.0,5428.3655666666666667,65140.3868
29576,289.0,1103.4113000000000000,7723.8791
29576,274.0,53.9940000000000000,53.9940
29575,290.0,190.5960000000000000,381.1920
29574,275.0,1785.6197333333333333,10713.7184
29574,277.0,3843.4360500000000000,7686.8721
29573,276.0,2073.6842000000000000,6221.0526
29572,279.0,4358.2990000000000000,17433.1960
29571,280.0,12268.850840000000,61344.2542
29571,284.0,4853.9211142857142857,33977.4478
29570,277.0,3556.1092166666666667,21336.6553
29570,275.0,5592.3194333333333333,33553.9166
29569,277.0,1726.8259750000000000,6907.3039
29569,275.0,2405.3351333333333333,14432.0108
29568,276.0,1771.9648625000000000,14175.7189
29567,289.0,749.8665000000000000,2999.4660
29566,275.0,6639.7305000000000000,26558.9220
29565,276.0,614.8154375000000000,4918.5235
29564,290.0,70936.470700000000,283745.8828
29563,279.0,46209.332475000000,184837.3299
29562,281.0,73189.554100000000,585516.4328
29561,279.0,38706.677075000000,154826.7083
29560,281.0,39540.476475000000,316323.8118
29559,280.0,55414.514075000000,443316.1126
29558,282.0,8634.4245000000000000,34537.6980
29558,289.0,2246.3763400000000000,11231.8817
29557,278.0,49450.264000000000,197801.0560
29556,286.0,2938.4840000000000000,8815.4520
29556,285.0,2860.8840000000000000,2860.8840
29555,275.0,3333.3837000000000000,13333.5348
29555,277.0,323.9940000000000000,323.9940
29554,277.0,1310.5820000000000000,3931.7460
29554,275.0,2214.6577000000000000,11073.2885
29553,275.0,5311.1355000000000000,21244.5420
29552,288.0,33035.926575000000,132143.7063
29551,277.0,31673.310550000000,126693.2422
29550,283.0,54163.405775000000,216653.6231
29549,279.0,26526.104575000000,212208.8366
29548,278.0,1134.4093500000000000,4537.6374
29547,286.0,1096.3060000000000000,3288.9180
29546,282.0,60648.511842857143,424539.5829
29546,287.0,49862.269900000000,49862.2699
29545,284.0,249.5400000000000000,249.5400
29544,278.0,7415.5623500000000000,59324.4988
29543,275.0,25395.450650000000,50790.9013
29543,277.0,39014.194966666667,234085.1698
29542,288.0,1351.0512000000000000,5404.2048
29541,289.0,630.8657333333333333,1892.5972
29541,282.0,1041.3374000000000000,2082.6748
29540,279.0,6672.0488875000000000,53376.3911
29539,278.0,4996.5022750000000000,59958.0273
29538,286.0,16851.511400000000,67406.0456
29537,286.0,1003.1800000000000000,3009.5400
29536,277.0,295.3071000000000000,590.6142
29536,275.0,383.0520000000000000,383.0520
29535,277.0,2490.3077000000000000,4980.6154
29535,275.0,1510.2443000000000000,9061.4658
29534,279.0,28162.997075000000,112651.9883
29533,275.0,6263.6974500000000000,37582.1847
29533,277.0,7544.0092666666666667,45264.0556
29532,283.0,2485.7036000000000000,2485.7036
29531,276.0,9135.9499818181818182,100495.4498
29530,278.0,2758.9558250000000000,11035.8233
29529,286.0,2353.3380000000000000,9413.3520
29528,275.0,392.1003500000000000,784.2007
29528,277.0,23887.611000000000,143325.6660
29527,289.0,4500.4302000000000000,18001.7208
29526,288.0,14032.517275000000,56130.0691
29525,276.0,65380.581725000000,261522.3269
29524,275.0,45265.678200000000,181062.7128
29523,275.0,51277.712460000000,256388.5623
29523,277.0,54646.383400000000,327878.3004
29523,274.0,34349.265600000000,34349.2656
29522,276.0,41030.230283333333,492362.7634
29521,281.0,15403.853008333333,184846.2361
29520,279.0,5331.2994125000000000,42650.3953
29519,279.0,5465.0340000000000000,21860.1360
29518,279.0,2468.7641400000000000,12343.8207
29517,277.0,3993.3258750000000000,15973.3035
29516,286.0,825.9744500000000000,3303.8978
29515,278.0,36186.150462500000,289489.2037
29514,274.0,3405.1668000000000000,3405.1668
29514,279.0,1298.5540000000000000,3895.6620
29513,279.0,48605.784250000000,194423.1370
29512,286.0,1336.2300000000000000,1336.2300
29512,285.0,2000.4560000000000000,6001.3680
29511,276.0,13157.747518181818,144735.2227
29510,282.0,31339.259875000000,125357.0395
29509,275.0,32331.536933333333,193989.2216
29509,277.0,17590.210783333333,105541.2647
29508,275.0,999.1200000000000000,4995.6000
29508,277.0,816.5741000000000000,4082.8705
29507,279.0,55751.691887500000,446013.5351
29506,281.0,7004.1744750000000000,28016.6979
29505,276.0,149.0310000000000000,149.0310
29504,279.0,39724.787200000000,158899.1488
29503,278.0,1462.5406428571428571,10237.7845
29502,283.0,286.5615000000000000,1146.2460
29501,277.0,2199.7824500000000000,8799.1298
29500,279.0,18656.825171428571,130597.7762
29499,289.0,29369.665212500000,234957.3217
29498,275.0,825.5754500000000000,3302.3018
29498,277.0,469.0776750000000000,1876.3107
29497,283.0,37258.557675000000,149034.2307
29497,280.0,68971.194337500000,551769.5547
29496,281.0,23807.056050000000,95228.2242
29495,288.0,1124.1128000000000000,3372.3384
29494,289.0,1053.2063000000000000,7372.4441
29494,282.0,4426.2854500000000000,8852.5709
29493,274.0,2146.9620000000000000,2146.9620
29493,279.0,1174.4213666666666667,3523.2641
29492,275.0,28022.064180000000,140110.3209
29492,277.0,20.5200000000000000,20.5200
29491,274.0,33406.704300000000,33406.7043
29491,275.0,17954.481433333333,53863.4443
29490,283.0,2195.7921000000000000,6587.3763
29489,281.0,31704.502708333333,380454.0325
29488,285.0,57771.764100000000,57771.7641
29488,286.0,54466.006800000000,163398.0204
29487,275.0,9937.6112833333333333,59625.6677
29487,277.0,1663.1051200000000000,8315.5256
29486,277.0,52462.033133333333,314772.1988
29486,275.0,34106.526266666667,204639.1576
29485,276.0,28222.166600000000,112888.6664
29484,279.0,18728.997471428571,131102.9823
29483,,2049.0982000000000000,2049.0982
29482,,2049.0982000000000000,2049.0982
29481,,3374.9900000000000000,3374.9900
29480,,2442.0300000000000000,2442.0300
29479,,2049.0982000000000000,2049.0982
29478,,2398.0500000000000000,2398.0500
29477,,2428.0500000000000000,2428.0500
29476,,3399.9900000000000000,3399.9900
29475,,3399.9900000000000000,3399.9900
29474,,3374.9900000000000000,3374.9900
29473,,2419.0600000000000000,2419.0600
29472,,88.9800000000000000,88.9800
29471,,23.7800000000000000,23.7800
29470,,60.4700000000000000,60.4700
29469,,2393.0600000000000000,2393.0600
29468,,2428.0500000000000000,2428.0500
29467,,3374.9900000000000000,3374.9900
29466,,3374.9900000000000000,3374.9900
29465,,791.3200000000000000,791.3200
29464,,756.3300000000000000,756.3300
29463,,751.3400000000000000,751.3400
29462,,854.8200000000000000,854.8200
29461,,777.3400000000000000,777.3400
29460,,751.3400000000000000,751.3400
29459,,805.3300000000000000,805.3300
29458,,811.3200000000000000,811.3200
29457,,756.3300000000000000,756.3300
29456,,765.3200000000000000,765.3200
29455,,751.3400000000000000,751.3400
29454,,742.3500000000000000,742.3500
29453,,742.3500000000000000,742.3500
29452,,742.3500000000000000,742.3500
29451,,25.4800000000000000,25.4800
29450,,2049.0982000000000000,2049.0982
29449,,3399.9900000000000000,3399.9900
29448,,3399.9900000000000000,3399.9900
29447,,23.7800000000000000,23.7800
29446,,36.2700000000000000,36.2700
29445,,182.7800000000000000,182.7800
29444,,25.4800000000000000,25.4800
29443,,88.9800000000000000,88.9800
29442,,33.9800000000000000,33.9800
29441,,68.9700000000000000,68.9700
29440,,36.2700000000000000,36.2700
29439,,23.7800000000000000,23.7800
29438,,33.9800000000000000,33.9800
29437,,25.4800000000000000,25.4800
29436,,28.9900000000000000,28.9900
29435,,68.9700000000000000,68.9700
29434,,77.9600000000000000,77.9600
29433,,1289.3300000000000000,1289.3300
29432,,1307.3100000000000000,1307.3100
29431,,1249.8400000000000000,1249.8400
29430,,28.9900000000000000,28.9900
29429,,60.4700000000000000,60.4700
29428,,47.9600000000000000,47.9600
29427,,21.4900000000000000,21.4900
29426,,25.4800000000000000,25.4800
29425,,23.7800000000000000,23.7800
29424,,33.9800000000000000,33.9800
29423,,21.4900000000000000,21.4900
29422,,62.9800000000000000,62.9800
29421,,78.4800000000000000,78.4800
29420,,53.9900000000000000,53.9900
29419,,53.9900000000000000,53.9900
29418,,83.9700000000000000,83.9700
29417,,195.2700000000000000,195.2700
29416,,27.7700000000000000,27.7700
29415,,2049.0982000000000000,2049.0982
29414,,2071.4196000000000000,2071.4196
29413,,53.9900000000000000,53.9900
29412,,1335.9398000000000000,2671.8796
29411,,1223.8400000000000000,1223.8400
29410,,3399.9900000000000000,3399.9900
29409,,36.2700000000000000,36.2700
29408,,53.9900000000000000,53.9900
29407,,2452.0400000000000000,2452.0400
29406,,68.9700000000000000,68.9700
29405,,53.9900000000000000,53.9900
29404,,2049.0982000000000000,2049.0982
29403,,1995.9700000000000000,3991.9400
29402,,53.9900000000000000,53.9900
29401,,1223.8400000000000000,1223.8400
29400,,1996.2300000000000000,3992.4600
29399,,1968.2350000000000000,3936.4700
29398,,1982.2350000000000000,3964.4700
29397,,2049.0982000000000000,2049.0982
29396,,36.2700000000000000,36.2700
29395,,13.9800000000000000,13.9800
29394,,36.2700000000000000,36.2700
29393,,23.7800000000000000,23.7800
29392,,2393.0600000000000000,2393.0600
29391,,1974.9850000000000000,3949.9700
29390,,1294.5441000000000000,2589.0882
29389,,1294.5441000000000000,2589.0882
29388,,1319.5898000000000000,2639.1796
29387,,21.4900000000000000,21.4900
29386,,27.7700000000000000,27.7700
29385,,3399.9900000000000000,3399.9900
29384,,23.7800000000000000,23.7800
29383,,23.7800000000000000,23.7800
29382,,2384.0700000000000000,2384.0700
29381,,811.3200000000000000,811.3200
29380,,2071.4196000000000000,2071.4196
29379,,23.7800000000000000,23.7800
29378,,39.9900000000000000,39.9900
29377,,33.9800000000000000,33.9800
29376,,21.4900000000000000,21.4900
29375,,756.3300000000000000,756.3300
29374,,742.3500000000000000,742.3500
29373,,184.4800000000000000,184.4800
29372,,39.9900000000000000,39.9900
29371,,777.3400000000000000,777.3400
29370,,97.9600000000000000,97.9600
29369,,2422.5400000000000000,2422.5400
29368,,2422.5400000000000000,2422.5400
29367,,2419.0600000000000000,2419.0600
29366,,2419.0600000000000000,2419.0600
29365,,778.6200000000000000,778.6200
29364,,2049.0982000000000000,2049.0982
29363,,777.3400000000000000,777.3400
29362,,777.3400000000000000,777.3400
29361,,2071.4196000000000000,2071.4196
29360,,2418.0500000000000000,2418.0500
29359,,2453.0400000000000000,2453.0400
29358,,2384.0700000000000000,2384.0700
29357,,2398.0500000000000000,2398.0500
29356,,628.9700000000000000,628.9700
29355,,567.7600000000000000,567.7600
29354,,3578.2700000000000000,3578.2700
29353,,63.4700000000000000,63.4700
29352,,3578.2700000000000000,3578.2700
29351,,119.9800000000000000,119.9800
29350,,3578.2700000000000000,3578.2700
29349,,38.9800000000000000,38.9800
29348,,38.9800000000000000,38.9800
29347,,47.9700000000000000,47.9700
29346,,567.7600000000000000,567.7600
29345,,574.9800000000000000,574.9800
29344,,548.9800000000000000,548.9800
29343,,553.9700000000000000,553.9700
29342,,801.8300000000000000,801.8300
29341,,98.9700000000000000,98.9700
29340,,3578.2700000000000000,3578.2700
29339,,73.9600000000000000,73.9600
29338,,39.9800000000000000,39.9800
29337,,49.9900000000000000,49.9900
29336,,2181.5625000000000000,2181.5625
29335,,3578.2700000000000000,3578.2700
29334,,3578.2700000000000000,3578.2700
29333,,54.9800000000000000,54.9800
29332,,165.2800000000000000,165.2800
29331,,47.9700000000000000,47.9700
29330,,38.9800000000000000,38.9800
29329,,53.9900000000000000,53.9900
29328,,49.9900000000000000,49.9900
29327,,53.9900000000000000,53.9900
29326,,3578.2700000000000000,3578.2700
29325,,63.4700000000000000,63.4700
29324,,38.9800000000000000,38.9800
29323,,78.9800000000000000,78.9800
29322,,49.9900000000000000,49.9900
29321,,49.9700000000000000,49.9700
29320,,23.9700000000000000,23.9700
29319,,2447.0500000000000000,2447.0500
29318,,2384.0700000000000000,2384.0700
29317,,2438.0600000000000000,2438.0600
29316,,2433.0400000000000000,2433.0400
29315,,103.9600000000000000,103.9600
29314,,564.4800000000000000,564.4800
29313,,539.9900000000000000,539.9900
29312,,69.9700000000000000,69.9700
29311,,603.9600000000000000,603.9600
29310,,2419.0600000000000000,2419.0600
29309,,2419.0600000000000000,2419.0600
29308,,2438.0600000000000000,2438.0600
29307,,14.9800000000000000,14.9800
29306,,2384.0700000000000000,2384.0700
29305,,14.9800000000000000,14.9800
29304,,23.9700000000000000,23.9700
29303,,2419.0600000000000000,2419.0600
29302,,22.9300000000000000,22.9300
29301,,134.9800000000000000,134.9800
29300,,2419.0600000000000000,2419.0600
29299,,548.9800000000000000,548.9800
29298,,548.9800000000000000,548.9800
29297,,613.4500000000000000,613.4500
29296,,49.9700000000000000,49.9700
29295,,2384.0700000000000000,2384.0700
29294,,553.9700000000000000,553.9700
29293,,2384.0700000000000000,2384.0700
29292,,2393.0600000000000000,2393.0600
29291,,564.4800000000000000,564.4800
29290,,4.9900000000000000,4.9900
29289,,2433.0400000000000000,2433.0400
29288,,54.9800000000000000,54.9800
29287,,4.9900000000000000,4.9900
29286,,13.9800000000000000,13.9800
29285,,3578.2700000000000000,3578.2700
29284,,49.9900000000000000,49.9900
29283,,53.9900000000000000,53.9900
29282,,23.9700000000000000,23.9700
29281,,2443.3500000000000000,2443.3500
29280,,3578.2700000000000000,3578.2700
29279,,2198.7900000000000000,4397.5800
29278,,2177.8050000000000000,4355.6100
29277,,2419.0600000000000000,2419.0600
